Time (sec), Heater 1 (%), Heater 2 (%), Temperature 1 (degC), Temperature 2 (degC), Set Point 1 (degC), Set Point 2 (degC)
1.907315735816955566e+02,1.226588046636577545e+01,0.000000000000000000e+00,5.151400000000000290e+01,3.411099999999999710e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.917183685302734375e+02,1.196707895593639392e+01,0.000000000000000000e+00,5.151400000000000290e+01,3.411099999999999710e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.927226700782775879e+02,1.297324833676329447e+01,0.000000000000000000e+00,5.144899999999999807e+01,3.411099999999999710e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.937094464302062988e+02,1.596401780033794537e+01,0.000000000000000000e+00,5.125600000000000023e+01,3.414399999999999835e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.947146303653717041e+02,1.440043481620886467e+01,0.000000000000000000e+00,5.122399999999999665e+01,3.417600000000000193e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.957004673480987549e+02,1.451199969284599156e+01,0.000000000000000000e+00,5.119100000000000250e+01,3.424000000000000199e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.967057504653930664e+02,1.393780031256672203e+01,0.000000000000000000e+00,5.119100000000000250e+01,3.436899999999999977e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.976918556690216064e+02,1.370291005306240351e+01,0.000000000000000000e+00,5.119100000000000250e+01,3.443399999999999750e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.986968870162963867e+02,1.346351158614154997e+01,0.000000000000000000e+00,5.119100000000000250e+01,3.443399999999999750e+01,5.000000000000000000e+01,2.300000000000000000e+01
1.996831572055816650e+02,1.977692326248631360e+01,0.000000000000000000e+00,5.086899999999999977e+01,3.443399999999999750e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.006884477138519287e+02,1.633737833690642560e+01,0.000000000000000000e+00,5.086899999999999977e+01,3.446600000000000108e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.016750380992889404e+02,1.681657250682788529e+01,0.000000000000000000e+00,5.083700000000000330e+01,3.443399999999999750e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.026802215576171875e+02,1.567917237449172774e+01,0.000000000000000000e+00,5.086899999999999977e+01,3.446600000000000108e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.036662526130676270e+02,1.647699401155856691e+01,0.000000000000000000e+00,5.083700000000000330e+01,3.449799999999999756e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.046712450981140137e+02,2.182810816130075438e+01,0.000000000000000000e+00,5.054699999999999704e+01,3.459499999999999886e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.056577405929565430e+02,1.883459183764459510e+01,0.000000000000000000e+00,5.054699999999999704e+01,3.453000000000000114e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.066623620986938477e+02,1.872468624491693490e+01,0.000000000000000000e+00,5.054699999999999704e+01,3.459499999999999886e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.076488659381866455e+02,1.993847979398584869e+01,0.000000000000000000e+00,5.048199999999999932e+01,3.472399999999999665e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.086534602642059326e+02,2.307269522533533745e+01,0.000000000000000000e+00,5.028900000000000148e+01,3.475600000000000023e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.096399695873260498e+02,2.239588090822948985e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.475600000000000023e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.106445393562316895e+02,2.170192316360471096e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.478799999999999670e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.116309442520141602e+02,2.165753494329450035e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.472399999999999665e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.126356449127197266e+02,2.227741047752457249e+01,0.000000000000000000e+00,5.019200000000000017e+01,3.478799999999999670e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.136225450038909912e+02,2.124016358169370378e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.478799999999999670e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.146269741058349609e+02,2.608477918804596740e+01,0.000000000000000000e+00,4.999900000000000233e+01,3.494899999999999807e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.156143524646759033e+02,2.580649692936106376e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.166185166835784912e+02,2.548887868113563115e+01,0.000000000000000000e+00,4.986999999999999744e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.176058154106140137e+02,2.454544006560510283e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.504599999999999937e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.186096460819244385e+02,2.813541134323353177e+01,0.000000000000000000e+00,4.974099999999999966e+01,3.504599999999999937e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.195970029830932617e+02,2.920469252630451606e+01,0.000000000000000000e+00,4.961200000000000188e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.206009144783020020e+02,2.862125584850963378e+01,0.000000000000000000e+00,4.957999999999999829e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.215880312919616699e+02,2.773492648956358764e+01,0.000000000000000000e+00,4.961200000000000188e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.225928659439086914e+02,2.878196938064598243e+01,0.000000000000000000e+00,4.957999999999999829e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.235795671939849854e+02,2.854639193062782354e+01,0.000000000000000000e+00,4.957999999999999829e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.245847854614257812e+02,3.251961271574356260e+01,0.000000000000000000e+00,4.938700000000000045e+01,3.510999999999999943e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.255706360340118408e+02,3.334444664944014391e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.517499999999999716e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.265761291980743408e+02,3.218514710073466745e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.510999999999999943e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.275620169639587402e+02,3.233145284519191165e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.285673005580902100e+02,3.379028933136759605e+01,0.000000000000000000e+00,4.919299999999999784e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.295530118942260742e+02,3.330279942693711348e+01,0.000000000000000000e+00,4.919299999999999784e+01,3.507800000000000296e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.305586757659912109e+02,3.799769651083659738e+01,0.000000000000000000e+00,4.896800000000000352e+01,3.517499999999999716e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.315439863204956055e+02,3.661481323758650319e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.533599999999999852e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.325497536659240723e+02,3.650406982717512960e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.530400000000000205e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.335352816581726074e+02,3.738514056102410876e+01,0.000000000000000000e+00,4.890299999999999869e+01,3.539999999999999858e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.345409219264984131e+02,3.660614576703522260e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.533599999999999852e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.355265059471130371e+02,3.781535890896623897e+01,0.000000000000000000e+00,4.890299999999999869e+01,3.536800000000000210e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.365319178104400635e+02,3.834583157616797422e+01,0.000000000000000000e+00,4.887100000000000222e+01,3.539999999999999858e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.375176019668579102e+02,4.152524382224120103e+01,0.000000000000000000e+00,4.871000000000000085e+01,3.536800000000000210e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.385231463909149170e+02,4.144063312715903891e+01,0.000000000000000000e+00,4.864600000000000080e+01,3.539999999999999858e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.395089664459228516e+02,4.042020996500558994e+01,0.000000000000000000e+00,4.867799999999999727e+01,3.539999999999999858e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.405141670703887939e+02,4.232029255216132668e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.536800000000000210e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.415003466606140137e+02,4.194722168712614518e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.539999999999999858e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.425055115222930908e+02,4.287084321152602939e+01,0.000000000000000000e+00,4.858100000000000307e+01,3.546500000000000341e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.434922986030578613e+02,4.218193746288783785e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.539999999999999858e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.444971294403076172e+02,4.278496228532790013e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.543299999999999983e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.454842734336853027e+02,4.305879602909087112e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.539999999999999858e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.464884188175201416e+02,4.073676447669746636e+01,0.000000000000000000e+00,4.874199999999999733e+01,3.543299999999999983e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.474758696556091309e+02,4.489175202187923475e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.556199999999999761e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.484797823429107666e+02,4.319850358036006099e+01,0.000000000000000000e+00,4.864600000000000080e+01,3.543299999999999983e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.494668524265289307e+02,4.446535343246776506e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.565800000000000125e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.504717078208923340e+02,4.440977755346297329e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.565800000000000125e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.514580349922180176e+02,4.598488161310048383e+01,0.000000000000000000e+00,4.854899999999999949e+01,3.562599999999999767e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.524632012844085693e+02,4.367319427714105728e+01,0.000000000000000000e+00,4.864600000000000080e+01,3.568999999999999773e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.534491863250732422e+02,4.557641165700437114e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.568999999999999773e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.544542746543884277e+02,4.552053248333929503e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.575500000000000256e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.554423515796661377e+02,4.579462502241133848e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.572299999999999898e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.564457249641418457e+02,4.607296079926489796e+01,0.000000000000000000e+00,4.861299999999999955e+01,3.572299999999999898e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.574333984851837158e+02,4.372535984780717655e+01,0.000000000000000000e+00,4.874199999999999733e+01,3.565800000000000125e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.584370765686035156e+02,4.528398486294747727e+01,0.000000000000000000e+00,4.874199999999999733e+01,3.572299999999999898e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.594247326850891113e+02,4.291087498850456683e+01,0.000000000000000000e+00,4.887100000000000222e+01,3.578699999999999903e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.604281325340270996e+02,4.573424028736277336e+01,0.000000000000000000e+00,4.880700000000000216e+01,3.572299999999999898e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.614158666133880615e+02,4.271057909816282461e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.568999999999999773e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.624196162223815918e+02,4.618604575541436930e+01,0.000000000000000000e+00,4.883899999999999864e+01,3.565800000000000125e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.634074399471282959e+02,4.347792160440285869e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.575500000000000256e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.644110143184661865e+02,4.467343880414961177e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.572299999999999898e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.655575497150421143e+02,4.491742153654097081e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.575500000000000256e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.665580055713653564e+02,4.513031854276655963e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.578699999999999903e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.675491566658020020e+02,4.534123549566267997e+01,0.000000000000000000e+00,4.893599999999999994e+01,3.591599999999999682e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.685495061874389648e+02,4.490781944477304677e+01,0.000000000000000000e+00,4.896800000000000352e+01,3.601299999999999812e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.695405099391937256e+02,4.478300345434322338e+01,0.000000000000000000e+00,4.900000000000000000e+01,3.597999999999999687e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.705407321453094482e+02,4.465962249654393190e+01,0.000000000000000000e+00,4.903199999999999648e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.715314688682556152e+02,4.385240103157268265e+01,0.000000000000000000e+00,4.909700000000000131e+01,3.601299999999999812e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.725319001674652100e+02,4.208390135978456215e+01,0.000000000000000000e+00,4.922599999999999909e+01,3.610900000000000176e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.735225894451141357e+02,4.352670392384528952e+01,0.000000000000000000e+00,4.922599999999999909e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.745233502388000488e+02,4.303546009453025079e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.755143690109252930e+02,4.350228401141162493e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.765150880813598633e+02,4.300461605661142528e+01,0.000000000000000000e+00,4.928999999999999915e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.775057096481323242e+02,4.411442387061892134e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.785064439773559570e+02,4.393990333437915297e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.601299999999999812e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.794970841407775879e+02,4.343755079091326365e+01,0.000000000000000000e+00,4.928999999999999915e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.804977753162384033e+02,4.454885578464185159e+01,0.000000000000000000e+00,4.925800000000000267e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.814889082908630371e+02,4.372695485748780442e+01,0.000000000000000000e+00,4.928999999999999915e+01,3.597999999999999687e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.824888880252838135e+02,4.223239554784986893e+01,0.000000000000000000e+00,4.938700000000000045e+01,3.607699999999999818e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.834800102710723877e+02,4.202550777264317361e+01,0.000000000000000000e+00,4.945100000000000051e+01,3.604500000000000171e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.844803314208984375e+02,4.082198087571223510e+01,0.000000000000000000e+00,4.954800000000000182e+01,3.607699999999999818e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.854710347652435303e+02,4.188122904272075431e+01,0.000000000000000000e+00,4.954800000000000182e+01,3.614200000000000301e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.864721961021423340e+02,4.132569779174348668e+01,0.000000000000000000e+00,4.957999999999999829e+01,3.627100000000000080e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.874630281925201416e+02,4.172855649061202143e+01,0.000000000000000000e+00,4.957999999999999829e+01,3.617399999999999949e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.884632127285003662e+02,4.049968951892295621e+01,0.000000000000000000e+00,4.964500000000000313e+01,3.623799999999999955e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.894546360969543457e+02,4.253847219284014614e+01,0.000000000000000000e+00,4.957999999999999829e+01,3.630299999999999727e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.904542486667633057e+02,3.936052662852626582e+01,0.000000000000000000e+00,4.970900000000000318e+01,3.630299999999999727e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.914458250999450684e+02,4.267621321069250939e+01,0.000000000000000000e+00,4.961200000000000188e+01,3.630299999999999727e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.924453425407409668e+02,4.177553549180026238e+01,0.000000000000000000e+00,4.961200000000000188e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.934370832443237305e+02,3.923616443639741647e+01,0.000000000000000000e+00,4.974099999999999966e+01,3.639900000000000091e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.944373102188110352e+02,4.058871941752431667e+01,0.000000000000000000e+00,4.974099999999999966e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.954285409450531006e+02,3.999089029913733384e+01,0.000000000000000000e+00,4.977300000000000324e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.964283647537231445e+02,3.775309051227698376e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.633500000000000085e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.974197154045104980e+02,3.971188489628011098e+01,0.000000000000000000e+00,4.986999999999999744e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.984193663597106934e+02,3.876857438145211177e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
2.994111280441284180e+02,3.910812464380261133e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.004105679988861084e+02,3.912771366691585939e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.639900000000000091e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.014026877880096436e+02,3.914715921478268257e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.646399999999999864e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.024018750190734863e+02,3.849988021686442607e+01,0.000000000000000000e+00,4.993500000000000227e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.033936533927917480e+02,3.884304176764483429e+01,0.000000000000000000e+00,4.993500000000000227e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.043931667804718018e+02,3.952279289028822262e+01,0.000000000000000000e+00,4.990200000000000102e+01,3.643200000000000216e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.053850989341735840e+02,3.854284330431077876e+01,0.000000000000000000e+00,4.993500000000000227e+01,3.636699999999999733e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.063842127323150635e+02,3.563491631258402492e+01,0.000000000000000000e+00,5.009599999999999653e+01,3.646399999999999864e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.073764405250549316e+02,3.396273258346874258e+01,0.000000000000000000e+00,5.025699999999999790e+01,3.639900000000000091e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.083763816356658936e+02,3.749340286510234677e+01,0.000000000000000000e+00,5.015999999999999659e+01,3.652799999999999869e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.093673923015594482e+02,3.584238824938540091e+01,0.000000000000000000e+00,5.019200000000000017e+01,3.649600000000000222e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.103677818775177002e+02,3.546040190854416352e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.659300000000000352e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.113587634563446045e+02,3.574567922749515247e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.656099999999999994e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.123592817783355713e+02,3.570065590300556124e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.665699999999999648e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.133498022556304932e+02,3.565608248152729232e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.143510911464691162e+02,3.561102448143955712e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.154233028888702393e+02,3.556277495303150715e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.164232597351074219e+02,3.551777689495083479e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.174144713878631592e+02,3.547317237057682604e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.184143693447113037e+02,3.542817696251866266e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.665699999999999648e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.194057328701019287e+02,3.538356560387608596e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.675399999999999778e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.204054920673370361e+02,3.533857644000050868e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.213968067169189453e+02,3.529396728076932277e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.223968164920806885e+02,3.524896684088704291e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.233878891468048096e+02,3.520436857142446030e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.243883638381958008e+02,3.515934721031186427e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.668900000000000006e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.253791759014129639e+02,3.511476066746708824e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.672200000000000131e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.263794207572937012e+02,3.181793588605809475e+01,0.000000000000000000e+00,5.038600000000000279e+01,3.678600000000000136e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.273709185123443604e+02,3.596764072735438589e+01,0.000000000000000000e+00,5.025699999999999790e+01,3.672200000000000131e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.283704791069030762e+02,3.526173922478136546e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.675399999999999778e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.293621070384979248e+02,3.228050014597859274e+01,0.000000000000000000e+00,5.035399999999999920e+01,3.681799999999999784e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.303618891239166260e+02,3.286413837081196476e+01,0.000000000000000000e+00,5.038600000000000279e+01,3.694700000000000273e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.313532443046569824e+02,3.245854036033661316e+01,0.000000000000000000e+00,5.041799999999999926e+01,3.681799999999999784e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.323529748916625977e+02,3.334423785964146703e+01,0.000000000000000000e+00,5.038600000000000279e+01,3.694700000000000273e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.333446552753448486e+02,3.229856253200974692e+01,0.000000000000000000e+00,5.041799999999999926e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.343446555137634277e+02,3.124484727377886983e+01,0.000000000000000000e+00,5.048199999999999932e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.353367068767547607e+02,3.112002176386167918e+01,0.000000000000000000e+00,5.051500000000000057e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.363358168601989746e+02,3.134975750250814031e+01,0.000000000000000000e+00,5.051500000000000057e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.373283793926239014e+02,3.256529745328476366e+01,0.000000000000000000e+00,5.045000000000000284e+01,3.704399999999999693e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.383269169330596924e+02,3.050662551696000691e+01,0.000000000000000000e+00,5.051500000000000057e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.393194410800933838e+02,3.302190868666810530e+01,0.000000000000000000e+00,5.041799999999999926e+01,3.704399999999999693e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.403180584907531738e+02,3.260795226626281362e+01,0.000000000000000000e+00,5.038600000000000279e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.413114352226257324e+02,3.091383816515415006e+01,0.000000000000000000e+00,5.045000000000000284e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.423091986179351807e+02,3.015387863764670939e+01,0.000000000000000000e+00,5.051500000000000057e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.433025364875793457e+02,3.070302188897130691e+01,0.000000000000000000e+00,5.051500000000000057e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.443002412319183350e+02,2.995313681842733544e+01,0.000000000000000000e+00,5.054699999999999704e+01,3.704399999999999693e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.452938556671142578e+02,3.016517157073022304e+01,0.000000000000000000e+00,5.054699999999999704e+01,3.714099999999999824e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.462913539409637451e+02,3.070323180867754687e+01,0.000000000000000000e+00,5.051500000000000057e+01,3.710799999999999699e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.472854530811309814e+02,3.289334208870442211e+01,0.000000000000000000e+00,5.038600000000000279e+01,3.707600000000000051e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.482826409339904785e+02,3.216598631975676170e+01,0.000000000000000000e+00,5.035399999999999920e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.492768299579620361e+02,3.309141898088044798e+01,0.000000000000000000e+00,5.028900000000000148e+01,3.707600000000000051e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.502737345695495605e+02,3.173262489340140391e+01,0.000000000000000000e+00,5.032099999999999795e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.512679162025451660e+02,3.198979203243256109e+01,0.000000000000000000e+00,5.032099999999999795e+01,3.701200000000000045e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.522653148174285889e+02,3.322019497240906816e+01,0.000000000000000000e+00,5.025699999999999790e+01,3.710799999999999699e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.532597668170928955e+02,3.317556066839947704e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.707600000000000051e+01,5.000000000000000000e+01,2.300000000000000000e+01
3.542567584514617920e+02,3.280891078009602069e+01,0.000000000000000000e+00,5.022500000000000142e+01,3.707600000000000051e+01,5.000000000000000000e+01,2.300000000000000000e+01
